index,molecule,actual,average_prediction,standard_deviation
496,TiO,3.34,3.440137130434779,0.05173865466545933
497,TiO,3.34,3.424280619565215,0.04841779722000855
498,TlBr,4.493,4.410099489010988,0.0664928782521097
499,TlBr,4.493,4.4068095769230755,0.07382254343744711
500,TlCl,4.542,4.288414830967735,0.15329836242112027
501,TlCl,4.542,4.361358429032252,0.13613968100994175
502,TlF,4.2282,3.8157416386813185,0.07800105690087146
503,TlF,4.2282,3.8159046973626367,0.06470126403631113
504,TlI,4.607,4.481457500000009,0.06421058885158748
505,TlI,4.607,4.482112686813196,0.0629434898080423
506,VN,3.07,3.0739437288135547,0.04135201962556234
507,VN,3.07,3.075953197740109,0.03693155289570928
508,VO,3.355,3.443304953333334,0.036185629134825925
509,VO,3.355,3.441272608888889,0.034273426113068016
510,WC,3.9,3.7568924438202216,0.09368945515419247
511,WC,3.9,3.729762556179772,0.08589479658024331
512,WN,3.77,3.5341402272727267,0.04785730460957623
513,WN,3.77,3.540992897727271,0.05607667820727463
514,YbF,3.91,3.6987597871428624,0.05236358036095679
515,YbF,3.91,3.6987597871428624,0.05236358036095679
516,YF,1.82,2.2068996824580966,0.10741129568001415
517,YF,1.82,2.1069484176536273,0.08613547446682522
518,YO,4.524,4.378350055248619,0.09262026837671006
519,YO,4.524,4.331305552486189,0.09618460992178195
520,ZnBa,0.12,0.17606033707865149,0.01791402256280711
521,ZnBa,0.12,0.17793955056179758,0.017432733088763645
522,ZnBe,0.03,0.06985580110497237,0.025133196357902027
523,ZnBe,0.03,0.06790165745856354,0.023766950996788997
524,ZnCa,0.08,0.0758518579234973,0.004973480144209044
525,ZnCa,0.08,0.07589355191256834,0.005038004414131979
526,ZnCs,0.12,0.1532071038251364,0.01994421202383082
527,ZnCs,0.12,0.15268644808743145,0.01931641910258629
528,ZnFr,0.11,0.2992473499999998,0.13427029080852276
529,ZnFr,0.11,0.2884401388888887,0.11988807445116663
530,ZnK,0.18,0.1886210112359549,0.008294637572585549
531,ZnK,0.18,0.18883247191011218,0.007736665916765302
532,ZnLi,0.3,0.7288592222222212,0.08598503738348597
533,ZnLi,0.3,0.6732982222222215,0.08056678365841413
534,ZnMg,0.003,0.020066758241758225,0.007115754995875925
535,ZnMg,0.003,0.017037637362637345,0.005284507048686281
536,ZnNa,0.2,0.3826356647398843,0.04865424358447874
537,ZnNa,0.2,0.3799104046242774,0.051829521720749255
538,ZnRa,0.02,0.059099398907103716,0.011166701875944717
539,ZnRa,0.02,0.06082857923497257,0.010737562694868632
540,ZnRb,0.16,0.18327690607734812,0.01283825491734256
541,ZnRb,0.16,0.1849904419889503,0.011730857303041171
542,ZnSr,0.07,0.07265527173913049,0.009068520020430052
543,ZnSr,0.07,0.07151711956521745,0.0074188050475484536
544,ZrO,2.551,2.865498535519121,0.06718789933041908
545,ZrO,2.551,2.8202613770491762,0.05133798697802826
