index,molecule,actual,average_prediction,standard_deviation
496,TiO,3.34,3.325720839665821,0.06915182787245848
497,TiO,3.34,3.382186891814845,0.058266787394044825
498,TlBr,4.493,4.528597004123417,0.01989756870578987
499,TlBr,4.493,4.5317733907594215,0.020965201800488695
500,TlCl,4.542,4.457663303129709,0.05022405487309191
501,TlCl,4.542,4.42959778647468,0.048076009789707726
502,TlF,4.2282,3.9943362026996394,0.049947534500875385
503,TlF,4.2282,3.9145215405694014,0.034622810228251005
504,TlI,4.607,4.561193207701693,0.0144074405524689
505,TlI,4.607,4.586710445278737,0.014502284468617786
506,VN,3.07,2.9997953330127105,0.04732858848392529
507,VN,3.07,3.0082124212185097,0.042549131951272814
508,VO,3.355,3.492070961174532,0.026507147813214376
509,VO,3.355,3.4730715259491465,0.02414878591625525
510,WC,3.9,4.032367646535919,0.07301629923242584
511,WC,3.9,4.0300839912071424,0.07432668361395038
512,WN,3.77,3.542988499890477,0.04855717939216046
513,WN,3.77,3.5510231878672474,0.04717897344603842
514,YbF,3.91,3.6260648645879376,0.07281836290323201
515,YbF,3.91,3.6260648645879376,0.07281836290323201
516,YF,1.82,2.2916234178383035,0.13336799550159095
517,YF,1.82,2.0482953316583017,0.026373159385682937
518,YO,4.524,4.315771500684584,0.1292276787609651
519,YO,4.524,4.305902414990371,0.05498009269492852
520,ZnBa,0.12,0.07112323836473186,0.024650350117049215
521,ZnBa,0.12,0.09504261364926149,0.026974026121329275
522,ZnBe,0.03,0.07527790077302615,0.008790897694018833
523,ZnBe,0.03,0.08597524881144808,0.00946142363368242
524,ZnCa,0.08,0.011777814346503991,0.022664151116600296
525,ZnCa,0.08,-0.007801369142457378,0.022754969068637425
526,ZnCs,0.12,0.2287592354796893,0.019301536565690447
527,ZnCs,0.12,0.2075262205318686,0.02105120928171889
528,ZnFr,0.11,0.1111165332225927,0.01819386820668654
529,ZnFr,0.11,0.11367181287486958,0.017634930023842678
530,ZnK,0.18,0.2842382030487877,0.02429452124802042
531,ZnK,0.18,0.2834355897129557,0.025008454458555773
532,ZnLi,0.3,0.3074726191093838,0.020844855591537394
533,ZnLi,0.3,0.2872854371858668,0.02056159874604895
534,ZnMg,0.003,-0.03798155667178006,0.01772988742975529
535,ZnMg,0.003,-0.056405499273611076,0.018479789603978163
536,ZnNa,0.2,0.19492493700867805,0.020760723734541263
537,ZnNa,0.2,0.21497122765907856,0.021417281976137712
538,ZnRa,0.02,0.03985084480322585,0.016832503816369495
539,ZnRa,0.02,0.03854531736761834,0.016887587183421756
540,ZnRb,0.16,0.27072596886295625,0.020374458031198764
541,ZnRb,0.16,0.264506322827162,0.020139795395242698
542,ZnSr,0.07,0.0050551491247749275,0.020503082233394206
543,ZnSr,0.07,0.020613207675295474,0.022750686467268917
544,ZrO,2.551,2.8768966318343483,0.04228345575167631
545,ZrO,2.551,2.7813631234320697,0.0347093327396781
