index,molecule,actual,average_prediction,standard_deviation
496,TiO,3.34,3.579644618195783,0.15723337647210767
497,TiO,3.34,3.4512613704836763,0.03684211958662141
498,TlBr,4.493,4.396278410165567,0.032931034759833056
499,TlBr,4.493,4.442817963022194,0.06332824023816237
500,TlCl,4.542,4.517338729143214,0.08238521862549256
501,TlCl,4.542,4.505387176326629,0.0808835165825964
502,TlF,4.2282,3.7185599951698665,0.1836708620787845
503,TlF,4.2282,4.082879055267123,0.09312341375139047
504,TlI,4.607,4.247632883356629,0.07200724478980097
505,TlI,4.607,4.363638005680846,0.08163859297731192
506,VN,3.07,2.9470175701379873,0.0464393949857534
507,VN,3.07,2.96006732578025,0.03522447564819128
508,VO,3.355,3.979743486314671,0.12712714181666124
509,VO,3.355,3.7295646186627387,0.07940400481062511
510,WC,3.9,2.506483338222337,0.13407958090435698
511,WC,3.9,2.6248888319547103,0.1274416724076192
512,WN,3.77,2.643079472817095,0.1471469964999715
513,WN,3.77,2.6005892741164227,0.12547416135884357
514,YbF,3.91,4.0047916256398075,0.03879424098521093
515,YbF,3.91,4.0047916256398075,0.03879424098521093
516,YF,1.82,4.280223786728991,0.22128829019463564
517,YF,1.82,4.850482041076218,0.24638469989043277
518,YO,4.524,4.645246954845857,0.09229698432772444
519,YO,4.524,4.428834195828162,0.05303828955875158
520,ZnBa,0.12,0.18913695007275277,0.03923286008975516
521,ZnBa,0.12,0.21335385125044384,0.02553679637550373
522,ZnBe,0.03,0.17683403778746545,0.04846401686604266
523,ZnBe,0.03,0.2105864548302084,0.05600433650901881
524,ZnCa,0.08,-0.04162284770598148,0.03885934330480248
525,ZnCa,0.08,-0.04560670403292286,0.038065801358740194
526,ZnCs,0.12,0.9844078230789265,0.15384061527564535
527,ZnCs,0.12,0.9738780869825661,0.14862156320458256
528,ZnFr,0.11,0.9054142599418377,0.1809333931982303
529,ZnFr,0.11,0.8765142192493081,0.17843153263426945
530,ZnK,0.18,0.8739835648244527,0.1793221378677137
531,ZnK,0.18,0.8649881200044021,0.17648294113326693
532,ZnLi,0.3,0.5803715116234699,0.10383737514744351
533,ZnLi,0.3,0.5687711364956379,0.09652284671600843
534,ZnMg,0.003,-0.16134389917350675,0.05960067448763464
535,ZnMg,0.003,-0.17739287924505134,0.06694221851692375
536,ZnNa,0.2,0.5963030285204859,0.10729700371121978
537,ZnNa,0.2,0.6110843295125054,0.11000171425673397
538,ZnRa,0.02,0.06636648463899639,0.05345538705127369
539,ZnRa,0.02,0.06708334149884433,0.050003201857168764
540,ZnRb,0.16,0.885577100548486,0.15464109151328914
541,ZnRb,0.16,0.8657046669395254,0.15100400494826438
542,ZnSr,0.07,-0.011435099242407485,0.03646882244537826
543,ZnSr,0.07,-0.007826210735303183,0.03795847529875475
544,ZrO,2.551,4.419702047021435,0.18316506558056628
545,ZrO,2.551,4.070350181125329,0.08791614441857787
